13597,Trenton-Robbinsville
13598,Narrabri Airport
13599,Harriman-and-West
13600,Nagpur International
13601,Nakhon Ratchasima Airport
13602,Nadi International
13603,Nanchong Airport
13604,Napoli/Capodichino
13605,Nassau International
13606,Augusto Severo
13607,Napuka
13609,Nana
13610,Nambaiyufa Airport
13611,Begishevo
13612,New Orleans NAS
13613,Newburgh Airport
13614,Suvarnabhumi International
13616,Jomo Kenyatta International
13617,Glenview NAS
13618,Guantanamo Bay NAS
13619,Gastonia Municipal
13620,Johnston County
13621,Shelby Municipal
13622,Currituck County Regional
13623,Duplin County
13624,North Caicos Airport
13625,Cote d'Azur
13626,Nachingwea Airport
13627,Necocli Airport
13628,Newcastle/Woolsington
13629,Chenega Bay
13630,Quonset State Air Reserve National Guard Helipad
13631,Cubi Point NAS
13632,Dobbins ARB
13633,Newcastle Airport
13634,Nicoya Airport
13635,Nukus Airport
13636,Meythet
13637,Hamry Field
13638,Nouadhibou Airport
13639,Nanded Airport
13641,Ndjamena Airport
13642,Ndele Airport
13643,El Aroui International
13644,Nordholz Airport
13645,Quinn Field
13646,Blair Municipal
13647,Glynco NAS
13648,Negril Airport
13650,Lakehurst Naec
13651,Neryungri Airport
13652,New Bight Airport
13653,Sam Neua Airport
13654,Newcastle
13655,Lakefront
13656,Fallon NAS
13657,Young Airport
13658,Lishe
13659,North Rim
13660,Anegada Airport
13661,N'Gaoundere Airport
13662,Kaneohe Bay MCAS
13663,Agana NAS
13664,Nagoya Airport
13665,Corpus Christi NAS
13666,Nagasaki Airport
13667,Norfolk NAS
13668,Alameda NAS
13669,Nha Trang
13670,Minhad AB
13671,Patuxent River NAS
13672,RAF Northolt
13673,Nuku Hiva Fr.Poly.
13674,Brunswick NAS
13675,Nimba Airport
13676,Nikolai Airport
13677,Nicosia Airport
13678,Niblack Airport
13679,Nikunau Airport
13680,Diori Hamani
13681,Ninilchik Airport
13682,Jacksonville NAS
13683,Niort Airport
13684,Nioro Airport
13685,Camden County
13686,Eagles Nest
13687,Atsugi NAF
13688,Nizhnevartovsk Airport
13689,El Centro NAF
13690,Nkan Airport
13691,Nouakchott Airport
13692,Lukou
13693,Naukiti Airport
13694,Chubu Centrair International
13695,Nankina Airport
13696,Nkongsamba Airport
13697,Cherry Point MCAS
13698,Nichin Cove Seaplane Base
13699,Diego Garcia Nsf
13700,Miramar NAS
13701,Ndola Airport
13702,Lemoore NAS
13703,Nuevo Laredo International
13704,Nelson Lagoon Airport
13705,Norfolk Island International
13706,N'Dolo
13707,Nelspruit Airport
13708,Nicholson Station
13709,Norman's Cay Airport
13710,Nightmute Airport
13711,San Miguel Airport
13712,Kenitra Airport
13713,Wuxu
13714,Naknek Airport
13715,Nondalton Airport
13716,Nanuque Airport
13717,Nanyang East
13718,Nowra Airport
13719,Ireland West Airport Knock
13720,Nogales International
13721,Nonouti Airport
13722,Nab
13723,Nordfjordur Airport
13724,Nossi Be/Fascene
13725,Gnoss Field
13726,Tontouta
13727,Albano Machado
13728,Pensacola NAS Forrest Sherman Field
13729,Napier Airport
13730,New Plymouth Airport
13731,Newport State
13732,Millington Regional Jetport
13733,Kingsville NAS
13734,Presidente Peron
13736,Key West NAS
13737,St Mawgan
13738,Narrandera Airport
13739,Mayport NS
13740,Grand Lake Regional
13741,Kungsangen
13742,North Ronaldsay Airport
13743,Roosevelt Roads NAS
13744,Narita International
13745,Noosa Aust.
13746,North Seaplane Base
13747,Whiting Field NAS North
13748,Andrews NAF
13749,Nsimalen
13750,NASA Shuttle Landing Facility
13751,Nelson Airport
13752,Scone Airport
13753,Nakhon Si Thammarat Airport
13754,Sigonella Airport
13755,Snap Lake Mine/Debeers
13756,Point Mugu NAS
13757,Nantes Chateau Bougon
13758,Williamtown
13759,Normanton Airport
13760,Santo Antao Airport
13761,Noto
13762,Del Norte International
13763,Oceana NAS
13764,Pilanesberg International
13765,Nurnberg
13766,Nuguria Airport
13767,Nuiqsut Airport
13768,Nulato Airport
13769,Saufley NAS
13770,Nunapitchuk Airport
13771,Moffett Field NAS
13772,Whidbey Island NAS
13773,Perkins Field
13774,La Manguita
13775,Nevada Municipal
13776,Narvik Airport
13777,Navegantes
13778,Norwich Airport
13780,Willow Grove NAS
13781,Kingston Ulster
13782,Oswego County
13783,F and F Airpark Inc
13784,New York City Metropolitan Area
13785,Yuma MCAS/Yuma International
13786,Skavsta
13787,Nyaung Oo
13788,Cecil Field
13789,El Toro MCAS
13790,South Weymouth NAS
13791,North Island NAS
13792,Benton Field
13793,Orange Airport
13794,Bagram Air Base
13795,Albert J Ellis
13796,Metropolitan Oakland International
13797,Oamaru Airport
13798,El Arrayan
13799,Xoxocotlan International
13801,Obock Airport
13802,Oberpfaffenhofen Airport
13803,Obihiro Airport
13804,Aubenas Airport
13805,Garrett County
13806,Kobuk Airport
13808,Ocean City Municipal
13809,Ocala Municipal
13810,A L Mangham Jr. Regional
13811,Thumb Bay
13812,Boscobel
13813,Oceanside Municipal
13814,Warren Field
13815,Ouadda Airport
13816,Cordoba Airport
13817,Oodnadatta Airport
13818,Odense Airport
13819,Oakland Airport
13820,Odessa International
13821,Wes Lupian Airfield
13822,Oecusse Airport
13823,Ornskoldsvik
13824,Offutt AFB
13825,Norfolk Regional/Karl Stefan Memorial Field
13826,Ofu Airport
13827,Searle Field
13828,Orangeburg Municipal
13829,Ogden-Hinckley
13830,Kahului Airport
13831,Yonaguni Airport
13832,Ogdensburg International
13833,Fayette County
13834,Bellefontaine Regional
13835,Ross County
13836,Union County
13837,Cincinnati - Blue Ash
13838,Portage County
13839,Kent State University
13840,Ohakea Airport
13841,Northeast Cape AFS
13842,Ohrid Airport
13843,Oshakati Airport
13844,Wyk Auf Fohr Airport
13845,Eaton
13846,Oshima
13847,Oita Airport
13848,Johnson County Executive
13850,Naha
13851,Will Rogers World
13852,Okadama
13853,Okayama Airport
13854,Kokomo Municipal
13855,Okondja Airport
13856,Yokota AB
13857,Yorke Island Airport
13858,Oakey Airport
13859,Orland Airport
13860,Costa Smeralda
13861,Olean Municipal
13862,Wolf Point International
13863,Old Harbor Airport
13864,Rif
13865,Olympia Regional
13866,Olomouc Airport
13867,Olympic Dam Airport
13868,Nogales International
13869,Columbus Municipal
13870,Olive Branch Airport
13871,Eppley Airfield
13872,Omboue Airport
13873,Nome Airport
13874,Rezayieh Airport
13876,Omak Airport
13877,Omkalai Airport
13878,Mostar Airport
13879,Oradea Airport
13880,Omsk Airport
13881,Winona Municipal/Max Conrad Field
13882,Ondangwa Airport
13883,Mornington Island Airport
13884,Oneonta Municipal
13885,Odate Noshiro Airport
13886,O'Neill Municipal
13887,Socorro Municipal
13888,Onion Bay Airport
13889,Ontario Municipal
13890,Newport Municipal
13891,Ontario International
13892,Enrique Adolfo Jimenez
13893,Cobol Alaska/Scaled/
13894,Toksook Bay
13895,Coolangatta
13896,Cooma Airport
13898,Opa-locka Executive
13899,Ophir Airport
13900,Porto Airport
13901,McDonald Lake Airport
13902,Bible Camp Airport
13903,Cinder River Lodge Airport
13905,Lemesurier Island Airport
13906,Tracy Arm Airport
13908,Vrems Airport
13909,Akolik Airport
13910,Mels Airport
13911,Meshik Airport
13912,Telaquana Lake Airport
13913,Chelatna Lake Lodge Airport
13914,Pumice Airport
13915,Points Alsworth
13916,Twin Lakes Airport
13917,Sandy Airport
13919,Waterkloof AFB
13920,Shirleyville Airport
13921,Doug Carney Strip Airport
13922,Shisholik Airport
13923,Camp Sivinuvik
13924,American Creek Airport
13925,Grants Pass Airport
13926,Siletz Bay State
13927,Florence Municipal
13928,Orebro Airport
13929,Orocue Airport
13930,Chicago O'Hare International
13931,Norfolk International
13932,Zorg en Hoop
13933,Worcester Regional
13934,Port Lions Airport
13935,Cork Airport
13936,Herndon
13937,Oran/Es Senia
13939,Orapa Airport
13940,Northway Airport
13941,Juan Mendoza
13942,Robert/Bob/Curtis Memorial
13943,Orly
13944,Orange Walk Airport
13945,Osaka Metropolitan Area
13946,Grand Glaize - Osage Beach
13947,Wurtsmith AFB
13948,Froson
13949,Wittman Regional
13950,Osijek Airport
13951,Oskarshamn Airport
13952,Gardermoen
13953,Mosul Airport
13954,Osan AB
13955,Redzikowo
13956,Mosnov
13957,Oostende
13958,Ohio State University
13959,Kosciusko/Attala County
13960,Namsos Airport
13961,Koszalin Airport
13962,Isla Contadora
13963,Worthington Municipal
13964,North Bend Municipal
13965,Ottumwa Industrial
13966,Henri Coanda
13967,Coto 47 Airport
13968,Anacortes Airport
13969,Otu Airport
13970,Ralph Wien Memorial
13971,Ouagadougou Airport
13972,Oujda/Angads
13973,Ouesso Airport
13974,Oudtshoorn Airport
13975,Oulu Airport
13976,Max Westheimer
13977,Batouri Airport
13978,Bekily Airport
13979,Tolmachevo
13980,Asturias Airport
13981,Oroville Municipal
13982,Owatonna Municipal
13983,Owensboro Daviess County
13984,Norwood Memorial
13986,Bissau Airport
13987,Waterbury Oxford
13988,Oxnard
13989,Knoxville Municipal
13990,Goya Airport
13991,Oyem Airport
13992,Oiapoque Airport
13993,Tres Arroyos Airport
13994,Yosemite National Park Airport
13995,Ozona Municipal
13996,Misamis
13997,Zaporozhye Airport
13998,Moron AB
13999,Cairns AAF
14000,Husky Haven
14001,Bedford County
14002,Pa An
14003,Paderborn/Lippstadt
14004,Snohomish County Paine Field
14005,Pagadian Airport
14006,Barkley Regional
14007,Port Allen
14009,Tyndall AFB
14010,Pattani Airport
14011,Palo Alto Airport of Santa Clara County
14012,Francois Duvalier International
14013,Palmer Municipal
14014,Paris Metropolitan Area
14015,Paros Airport
14016,Patna Airport
14017,Paulo Afonso
14018,Port-de-Paix Airport
14019,Tungud/Pamol
14020,Tajin
14021,Point Barrow LRRS
14022,Puebla International
14023,Porbandar Airport
14024,Grider Field
14025,Plattsburgh International
14026,Paro Airport
14027,Palm Beach International
14028,Pack Creek Airport
14029,Bartolome Salom
14030,Johan Adolf Pengel International
14031,Porto Amboim Airport
14032,Paraburdoo Airport
14033,Puerto Barrios Airport
14034,Pike County Hatcher Field
14036,Plettenberg Bay Airport
14037,Portage Creek Airport
14038,Puerto Rico Airport
14039,Prairie Du Chien Municipal
14040,Painter Creek Airport
14041,Paso Caballos Airport
14042,Porcupine Creek Airport
14043,Captain FAP David Abensur Rengifo International
14044,Princeton Airport
14045,Puerto Inirida Airport
14046,Pedro Bay Airport
14047,Mueo Nickel
14048,Tabing
14050,Dekalb Peachtree
14051,Ponta Delgada Airport
14052,Capitan Corbeta C. A. Curbelo International
14053,Piedras Negras International
14054,Pendleton Municipal
14055,Tydeo Larre Borges International
14056,Plovdiv Airport
14057,Portland International
14058,Pedernales Airport
14059,Las Malvinas Airport
14060,Andoas
14061,Penneshaw Airport
14062,Pelican Seaplane Base
14063,Bolshoye Savino
14064,Perugia Airport
14065,Matecana
14066,Peking
14067,Padre Aldamiz
14068,Penang International
14069,Progreso Airport
14070,Pecos Municipal
14071,Perth International
14072,Pelotas Airport
14073,Puerto Lempira Airport
14074,Peshawar International
14075,Paf Warren Airport
14076,Passo Fundo Airport
14077,Port Frederick Airport
14078,Bay County
14079,Pafos International
14080,Ilebo Airport
14081,Page Municipal
14082,Charlotte County
14083,Perpignan/Llabanere
14084,Pantnagar Airport
14085,Chitato Airport
14086,Depati Amir
14087,Jackson County
14088,Port Graham Airport
14089,Stevens Field
14091,Peach Springs Dirt Strip
14092,Pitt Greenville
14093,Phan Rang Airport
14094,Parnaiba Airport
14095,Port Harcourt Airport
14096,Harry Clever Field
14097,Port Hedland International
14098,Patrick Henry International
14099,Pinheiro Airport
14100,Philadelphia International
14101,St. Clair County International
14102,Point Hope Airport
14103,Deuba
14104,Phitsanulok Airport
14105,Henry County
14106,Hendrik Van Eck
14107,Phoenix Sky Harbor International
14108,Greater Peoria
14109,Hattiesburg-Laurel Regional
14110,Pine Cay British West Indies
14111,Nassau-Paradise Island
14112,St. Petersburg-Clearwater International
14113,Pocatello Regional
14114,Phillips Field
14115,Prestwick
14116,Harris County
14117,Parintins Airport
14118,Pisco International
14119,Pilot Point Airport
14120,Pierre Municipal
14121,Biard
14122,Pittsburgh International
14123,Capitan Concha
14124,Pico
14125,Point Lay Dew Station
14126,Payson Airport
14127,Panjgur Airport
14128,Puerto Jimenez Airport
14129,Port San Juan Airport
14130,Napaskiak Airport
14131,Marietta Mid-Ohio Valley Regional
14132,Yelizovo
14133,Park Rapids Municipal-Konshok Field
14134,Parkes Airport
14135,Porto Heli
14136,Pakokku Airport
14138,Pokhara Airport
14139,Pakanbaru Sumatra
14140,Selebi-Phikwe Airport
14141,Pakse Airport
14142,Planadas Airport
14143,Clinton County
14144,Planeta Rica Airport
14145,Plymouth Airport
14147,M. Graham Clark - Taney County
14148,Ponta Pelada Airport
14149,Talangbetutu
14150,Pellston Regional Airport of Emmet County
14151,Port Lincoln Airport
14152,Palanga International
14153,Providenciales Airport
14154,Las Flores
14155,Pampulha
14156,Palu Celebes-Mutiara Indon.
14157,Plymouth Municipal
14158,H F Verwoerd
14159,Pemba
14160,Pembina Municipal
14161,El Tepual International
14162,Palmdale Af Plant Nr 42
14163,Parma Airport
14164,Ponta Pora Airport
14165,Greater Portsmouth Regional
14166,Palma de Mallorca
14167,Port Moller AFS
14168,Palermo/Punta Raisi
14169,Pimaga Airport
14170,Perito Moreno Airport
14171,Palmerston North
14172,Palmyra Airport
14173,Paimiut Airport
14174,Porlamar Airport
14175,Palmas Airport
14176,Puerto Madryn
14177,Palmar Sur
14178,Pamplona Airport
14179,Porto Nacional Airport
14180,Ponca City Regional
14181,Punta Gorda Airport
14182,North Philadelphia
14183,Peterson's Point Airport
14184,Paranagua Airport
14185,Pochentong
14186,Ponape Seaplane Base
14187,Supadio
14188,Pantelleria Airport
14189,Pinotepa Nacional
14190,Popondetta Airport
14191,Pune Airport
14192,Pointe Noire Airport
14193,Pensacola Regional
14194,Sherman-Denison Airport
14195,Petrolina Airport
14196,Salgado Filho
14197,Pope AFB
14198,Brackett Field
14199,Port Frederick Airport
14200,Polk AAF
14201,Hayes Field
14202,Port Gentil Airport
14203,Pocahontas Municipal
14204,Potosi Airport
14205,Porto Amelia Airport
14206,Port Moresby International
14207,Gregorio Luperon International
14208,Polk Inlet Airport
14209,Pori Airport
14210,Piarco
14211,Ken Jones
14212,Dutchess County
14213,Portoroz Airport
14214,Cormeilles en Vexin
14215,Powell Municipal
14216,Lawica
14217,A. de Barros
14218,Prospect Creek Airport
14219,Palmas del Mar Airstrip
14220,Puerto Penasco Airport
14221,Tri City
14222,Pago Pago International
14223,Pompano Beach Airpark
14224,Machangara
14225,Powell Point Airport
14226,Proserpine Whitsunday Coast
14227,Puerto Princesa Airport
14228,Tahiti Faa'a
14229,Port Protection Airport
14230,Puerto Paez Airport
14231,Presque Isle Municipal
14232,Palenque International
14233,Port Macquarie Airport
14234,Pilot Station Airport
14235,General Urquiza
14236,Paso Robles Municipal
14237,Prescott Municipal
14238,Pine Ridge Airport
14239,Ruzyne
14240,Praslin Airport
14241,Capri Airport
14243,Pristina International
14244,Coast Guard Heliport
14245,Prome Airport
14246,Prerov Airport
14247,Cox Field
14248,Wonderboom
14249,Prineville Airport
14250,Pisa/San Giusto
14251,Mid State
14252,Tri Cities
14253,Port Said Airport
14254,Ponce Airport
14255,Pittsfield Municipal
14256,Petersburg James A Johnson
14257,Pasni Airport
14258,New River Valley
14259,Portsmouth Pease International
14260,Palestine Municipal
14261,Pasto Airport
14262,Palm Springs International
14263,Pescara Airport
14264,Posadas Airport
14265,Palacios Municipal
14266,Stanley Airport
14267,Puerto Suarez Airport
14268,Port Alsworth Airport
14269,Port Alice Airport
14270,Port Alexander Airport
14271,Malolo Lailai Airport
14272,Pietersburg Airport
14273,Port Heiden Airport
14274,Portland Airport
14275,Oakland/Pontiac
14276,Port Armstrong Airport
14277,Harry P Williams Memorial
14278,Le Raizet
14279,Pleasant Harbour Airport
14280,Atkinson Municipal
14281,Pratt Regional
14282,Platinum Airport
14283,Porterville Municipal
14284,Pottstown Limerick
14285,Pitalito Airport
14286,Tocumen International
14287,Pastaza Airport
14288,Pueblo Memorial
14289,Carbon County Regional/Buck Davis Field
14290,Puerto Deseado Airport
14291,Pau/Pont Long/Uzein
14292,Port Augusta Airport
14293,Punta Cana International
14294,Pukarua Airport
14295,Port of Poulsbo Marina Moorage Seaplane Base
14296,Prudhoe Bay Airport
14297,Bahia Catalina
14298,Puerto Rico Airport
14299,Gimhae International
14300,Puttaprathe
14301,Puerto Asis Airport
14302,Poum Sommet
14303,Pullman Moscow Regional
14304,Pula Airport
14305,Puerto Cabezas International
14306,Provincetown Municipal
14307,Theodore Francis Green State
14308,Placerville Airport
14309,Pudong International
14310,Porto Velho Airport
14311,Aktio
14312,Licenciado Gustavo Diaz Ordaz International
14313,Provideniya Bay
14314,Provo Municipal
14315,Hale County
14316,Pope Vanoy Airport
14317,Casement
14318,Wiley Post
14319,Pevek Airport
14320,Pal/Waukee
14321,Portland International Jetport
14322,Big and Little Port Walter
14323,Kitsap County
14324,Puerto Escondido International
14325,Porto Santo Airport
14326,Pleiku Airport
14327,Port Ashton Airport
14328,Jeypore Airport
14329,Puerto Ayacucho Airport
14330,Polyarnyj Airport
14331,Perry Island Seaplane Base
14332,Plymouth Municipal
14333,Andravida
14334,Paz de Ariporo Airport
14335,Pietermaritzburg Airport
14336,Penzance Airport
14337,General Manuel Carlos Piar
14338,Port Sudan Airport
14339,Piestany Airport
14341,Jackpot/Hayden Field
14343,Centro de Lancamento de Alcantara
14344,Globe-San Carlos
14345,Carl R Keller Field
14346,Kelleys Island Land Field
14347,Caledonia County
14348,Astrodomain Helipad
14352,Marina del Ray Airport
14355,Bella Coola Valley
14358,Jackass Aeropark
14359,Oman Ranch
14360,Put-In-Bay Airport
14361,Middle Bass Island Airport
14365,Indian Creek Usfs
14366,Abilene Airport
14367,North Bass Island Airport
14368,Mont Laurier Airport
14371,Culpeper Regional
14373,Chah Bahar Airport
14375,Levelland Airport
14377,Crane Island Airport
14378,Blue Ridge
14379,Dracena Airport
14380,King Fahd International
14383,Emerald Bay Airport
14384,Boufarik Airport
14386,Camp Fox
14387,Grognet Seaplane Base
14388,Astroworld Helipad
14391,Houston Metro-/Ho
14392,Isle Royale National Park
14393,Jubail Airport
14395,Kona Keahole
14397,Cobb County McCollum Field
14399,Marriot Helipad Hou.
14400,Mansfield Municipal
14403,Aeroclube de Rio Negrinho
14406,Orange County
14408,Paya Lebar
14409,Post Oak Manor
14410,Pittsfield Municipal
14412,Keyes Point Airport
14413,Nimiuk Point Airport
14414,Nashua Street Heliport
14415,Sealing Point Airport
14417,Carroll County Regional/Jack B. Poage Field
14420,Stevensville Airport
14422,Boundary County
14423,Shingletown Airport
14424,Woodlake Airport
14427,Nevada County
14430,Atlanta Regional Falcon Field
14431,Window Rock Airport
14432,Lupin Airport
14434,Healdsburg Municipal
14435,San Marcos Municipal
14438,Redondo Beach Airport
14440,Queretaro International
14441,Southbridge Municipal
14444,North Fork Valley
14446,Rabaul Airport
14447,John H. Batten
14448,Roadtown Seaplane Base
14449,Arar Airport
14450,Rafha Airport
14451,Praia Airport
14452,Rajkot Airport
14453,Marrakech/Menara
14454,Riverside Municipal
14455,Ravenna Airport
14456,Leite Lopes
14457,Rapid City Regional
14458,Rarotonga International
14459,Rasht Airport
14460,Raduzhnyi Airport
14461,Greely Helipad
14462,Rawalakot
14463,Rabat/Sale International
14464,Randy Field
14465,Redbird
14466,Big Bear City Airport
14467,Roseburg Regional
14468,Brooks Lodge Airport
14469,Red Bluff Municipal
14470,Fort Jefferson Airport
14471,Robore Airport
14472,Placido de Castro
14474,Ruby Airport
14475,Ellsworth AFB
14476,Richards Bay Airport
14477,Roche Harbor Airport
14478,Almirante Padilla
14479,Richmond Airport
14480,St-Agnant
14481,Reconquista Airport
14482,Miller Field
14483,Rio Cuarto
14484,Rockhampton Downs Airport
14485,Red Dog Mine
14486,Redencao Airport
14487,Redding Municipal
14488,Reading Regional/Carl A Spaatz Field
14489,Roberts Field
14490,Grand Forks AFB
14491,Richard-Toll Airport
14492,Raleigh-Durham International
14493,Red Devil Airport
14494,Marcillac
14495,Redlands Municipal
14496,Guararapes Gilberto Freyre International
14497,Mifflin County
14498,Reese AFB
14499,Reggio Calabria Airport
14500,Rehoboth Aircrafters
14501,Reykjavik Metropolitan Area
14502,Almirante Zar
14504,Orenburg Airport
14505,Siem Reap Airport
14506,Retalhuleu Airport
14507,Resistencia Airport
14508,Rost Airport
14509,Reus Airport
14510,Reynosa International
14511,Reyes Airport
14512,Chicago/Rockford International
14513,Uturoa
14514,Rio Grande Airport
14515,Rangiroa
14516,Rio Gallegos Airport
14517,Rangoon Airport
14518,Japura
14519,Champagne
14520,Rhinelander/Oneida County
14521,Diagoras
14522,Santa Maria Airport
14523,Riberalta Airport
14524,Richmond International
14525,Richmond Municipal
14526,Rice Lake Airport
14527,Richfield Municipal
14528,Rio Grande Airport
14529,Rioja Airport
14530,Riverside
14531,Rio de Janeiro Metropolitan Area
14532,Flabob
14533,March AFB
14534,Riverton Regional
14535,Riga International
14536,Riyan Airport
14537,Rijeka/Krk
14538,Logrono Airport
14539,Knox County Regional
14540,Roskilde
14541,Aransas County
14542,Robert S Kerr
14543,Rock Springs Sweetwater County
14544,Ras Al Khaimah International
14545,Reykjavik Airport
14546,Rockwood Municipal
14547,Rolla Downtown
14548,Richland Airport
14549,Rostock-Laage Airport
14550,Arlit Airport
14551,Bornite Upper
14552,Roma Airport
14553,Griffiss AFB
14554,Richard B Russell
14555,Rimini Airport
14556,Colombo/Ratmalana
14557,Stafford Regional
14558,Ormoc Airport
14559,Rampart Airport
14560,Taichung Ching Chuan Kang
14561,Ramstein AB
14562,Rimatara Airport
14563,Ronneby Airport
14564,Warren County Memorial
14565,Randolph AFB
14566,Renaison
14567,Rangely Airport
14568,Corn Island Airport
14569,Bornholm Ronne
14570,Reno/Tahoe International
14571,St-Jacques
14572,Renton Municipal
14573,Ranau Airport
14574,Roanoke Regional/Woodrum Field
14575,Monrovia Roberts International
14576,Rochester Monroe County
14577,Rogers Municipal Carter Field
14578,Rockhampton Airport
14579,Roosevelt Municipal
14580,Rome Metropolitan Area
14581,Rondonopolis Airport
14582,Rota International
14583,Babelthuap
14584,Rosario International
14585,Rotorua Airport
14586,Bulg
14587,Rostov Airport
14588,Roswell International Air Center
14589,Roseau Municipal/Rudy Billberg Field
14590,Izhak Ben Yaakov
14591,Raipur Airport
14592,Roundup Airport
14593,Lone Pine Airport
14594,Big Southern Butte
14595,Wheatland County at Harlowton
14596,William Robert Johnston Municipal
14597,Prosser Airport
14598,Lincoln County
14599,Covington Municipal
14600,Pennridge
14601,Nixon Fork Mine Airport
14602,King Feisal AB
14603,China Lake Naws
14604,Lowell Airport
14605,Sterling Airport
14606,Illinois Valley
14607,Seneca AAF
14608,Lea County-Zip Franklin Memorial
14609,Watts/Woodland
14610,Harbor Springs Airport
14611,Springwater Barrie Airpark
14612,Town and Country Airpark
14613,Wasco-Kern County
14614,Salt Lake Municipal 2
14615,Parowan Airport
14616,Kit Carson County
14617,Comanche County-City
14618,Hurlburt Field
14620,Plaine Corail
14621,Rourkela Airport
14622,Roros Airport
14623,Warroad International Memorial
14624,Santa Rosa Airport
14625,Skulte Airport
14626,Rock Sound Airport
14627,Russian Mission Airport
14628,Rosario Seaplane Base
14629,Russell Municipal
14630,Ruston Municipal
14631,Raspberry Straits
14632,Roseires Airport
14633,Rochester Municipal
14634,Yeosu
14635,Southwest Florida International
14636,Rotuma Airport
14637,Juan Manuel Galvez International
14638,Marguerite Bay Airport
14639,Rotterdam Airport
14640,Crews Field
14641,Morrow Field
14642,Rottnest Island Airport
14643,Keperveyem Airport
14644,Ramenskoye Airport
14645,Riyadh International
14646,Ruidoso Airport
14647,St Denis/Gillot
14648,Rutland State
14649,Rubelsanto Airport
14651,Farafangana Airport
14652,Rovaniemi Airport
14653,Tulsa Riverside
14654,Cerro Chapeu
14655,Rowan Bay Airport
14656,Rocky Mount-Wilson Regional
14657,Rawlins Municipal/Harvey Field
14658,Rodman Bay Airport
14659,Roxas
14660,Weld County Municipal
14661,Moss Airport Rygge
14662,Rahim Yar Khan Airport
14663,Santa Cruz Airport
14664,Jasionka
14665,Ramsar Airport
14666,Sawan Airport
14668,Halifax County
14669,Kalispell City
14670,Shively Field
14671,Juancho E. Yrausquin
14672,Sacramento Executive
14673,Safford Regional
14674,Santa Fe Municipal
14675,Sagwon Airport
14676,Rahaba
14677,El Salvador International
14678,Salamo Airport
14679,San Diego International Lindbergh Fl
14680,Sao Paulo Metropolitan Area
14681,La Mesa International
14682,San Andros Airport
14683,San Antonio International
14684,Sabu Tardanu
14685,Savannah/Hilton Head International
14686,Sabiha Gokcen International
14687,Sambu Airport
14688,Ampugnano
14689,Santa Barbara Municipal
14690,Selbang Airport
14691,Norton AFB
14692,Saint Barthelemy Airport
14693,St. Brieuc Airport
14694,Yacuma
14695,Sheboygan County Memorial
14696,Michiana Regional
14697,Salina-Gunnison
14698,San Luis Obispo County Regional
14699,Steamboat Springs/Bob Adams Field
14700,Tri City
14701,Springbok Airport
14702,William M Tuck
14703,Sibu Airport
14704,Salisbury-Ocean City/Wicomico Regional
14705,Sibiu Airport
14706,Beaufort MCAS
14707,Fairfield County
14708,Conway-Horry County
14709,Deadhorse Airport
14711,State College Air Depot
14712,Scottsdale
14713,Schenectady County
14714,San Cristobal Airport
14715,Smith Cove Airport
14716,Stockton Metropolitan
14717,Pudahuel
14718,Scammon Bay Airport
14719,Saarbrucken Ensheim
14720,Shevchenko
14721,Santiago
14722,Antonio Maceo International
14723,Suceava Airport
14724,Nas Salina Cruz
14725,San Cristobal Airport
14726,Onida Municipal
14727,Baghdad International
14728,Mukanka
14729,Santiago del Estero Airport
14730,Standiford Field
14732,Santa Rosa de Copan Airport
14733,Sendai Airport
14734,Sandakan Airport
14735,Sundsvall Harnosand
14736,Brown Field Municipal
14737,Sandane
14738,Sand Point
14739,Las Americas International
14740,Santander Airport
14741,Saidu Sharif Airport
14742,Santos Dumont
14743,Sde Dov
14744,Sedona Airport
14745,Sidney/Richland Municipal
14746,Solleftea Airport
14747,Seattle International
14748,Sebha Airport
14749,Gillespie Field
14750,Sebring Regional
14751,Penn Valley
14752,Kimpo International/Seoul Metropolitan Area
14753,Craig Field
14754,Southend
14755,Sungai Pakning Airport
14756,Freeman Municipal
14757,Selfield
14758,Selibabi
14759,Seychelles International
14760,El Maou
14761,Sanford NAS
14762,Saint Francois Airport
14763,San Fernando de Apure
14764,Felts Field
14765,L'Esperance
14766,San Felipe International
14767,Sondrestrom Air Base
14768,Sao Filipe Airport
14769,Sanford Municipal
14770,Sauce Viejo
14771,San Francisco International
14772,Surfers Paradise Airport
14773,Sanliurfa Airport
14774,Subic Bay International
14775,Skelleftea Airport
14776,Safia Airport
14777,Santa Fe Airport
14778,North Central State
14779,Singaua Airport
14780,Surgut Airport
14781,Sonderborg Airport
14782,Siegerland
14783,Springfield-Branson National
14784,Simanggang Airport
14785,Springfield-Beckley Municipal
14786,Sagarai Airport
14788,San Ignacio Airport
14789,Tan Son Nhut
14790,St. George Airport
14791,Shay Gap Airport
14792,Sugar Land Regional
14793,Stuttgart Municipal
14794,St George Municipal
14795,Saginaw
14796,Songea Airport
14797,Skagway Airport
14798,Songkhla
14799,Hongqiao
14800,Nakashibetsu Airport
14801,Shire
14802,Shenandoah Valley Regional
14803,Taoxian
14804,Shungnak Airport
14805,Shishmaref Airport
14806,Shimojishima Airport
14807,Sharjah International
14808,Shillong Airport
14809,Nanki Shirahama Airport
14810,Sanderson Field
14811,Sokcho Airport
14812,Sheridan County
14813,Smith Point Airport
14814,Shreveport Regional
14815,Sharurah Airport
14816,Shageluk Airport
14817,Xi'an Xiguan
